flops 4.43 GMac params 23.53 M
Files already downloaded and verified
Files already downloaded and verified
epoch 0 loss 0.01897470237724483 acc 0.924
flops 4.43 GMac params 23.53 M
Files already downloaded and verified
Files already downloaded and verified
epoch 96 loss 0.0007245230629481375 acc 0.9861
epoch 97 loss 0.0007324909743620083 acc 0.9863
epoch 98 loss 0.000724154150779359 acc 0.9856
epoch 99 loss 0.0006953677445743233 acc 0.985
flops 4.11 GMac params 19.91 M
Files already downloaded and verified
Files already downloaded and verified
epoch 0 loss 0.04057888130784035 acc 0.5954
epoch 1 loss 0.019496059063076974 acc 0.8892
epoch 2 loss 0.009395651795715094 acc 0.9419
epoch 3 loss 0.006733559548482299 acc 0.9534
epoch 4 loss 0.005668194472119212 acc 0.9621
epoch 5 loss 0.0050600338212400675 acc 0.9657
epoch 6 loss 0.004483153486326337 acc 0.9705
epoch 7 loss 0.00411387399982661 acc 0.9688
epoch 8 loss 0.0038571145447343588 acc 0.9707
epoch 9 loss 0.003616128524877131 acc 0.9724
epoch 10 loss 0.0034691444339975713 acc 0.9729
epoch 11 loss 0.003348877900093794 acc 0.9748
epoch 12 loss 0.00314269505251199 acc 0.9745
epoch 13 loss 0.0029984816198423505 acc 0.9745
epoch 14 loss 0.0028579319385811687 acc 0.9752
epoch 15 loss 0.002787614506855607 acc 0.9762
epoch 16 loss 0.0026631991850398482 acc 0.9768
epoch 17 loss 0.0026355612976849078 acc 0.9772
epoch 18 loss 0.002523753073271364 acc 0.9792
epoch 19 loss 0.0023819994952529668 acc 0.9778
epoch 20 loss 0.0023549054762907326 acc 0.978
epoch 21 loss 0.0022699769477173685 acc 0.9792
epoch 22 loss 0.0022421918798051776 acc 0.979
epoch 23 loss 0.0021339758680947126 acc 0.9792
epoch 24 loss 0.0020977948190458117 acc 0.9801
epoch 25 loss 0.002035332931689918 acc 0.9798
epoch 26 loss 0.0020079857773892583 acc 0.9791
epoch 27 loss 0.0019674088735505938 acc 0.9802
epoch 28 loss 0.0018951832477934658 acc 0.981
epoch 29 loss 0.0018435747595317662 acc 0.9813
epoch 30 loss 0.0018168646683171391 acc 0.9807
epoch 31 loss 0.0017742017820291222 acc 0.9815
epoch 32 loss 0.0017691416463721543 acc 0.9817
epoch 33 loss 0.001691342608258128 acc 0.9815
epoch 34 loss 0.0017446085939649492 acc 0.9816
epoch 35 loss 0.001628209658935666 acc 0.9809
epoch 36 loss 0.0016451225164439529 acc 0.9823
epoch 37 loss 0.0015905302324146031 acc 0.9818
epoch 38 loss 0.0015786540291830898 acc 0.9822
epoch 39 loss 0.001561921917591244 acc 0.9823
epoch 40 loss 0.0014903707723878325 acc 0.9829
epoch 41 loss 0.0014733599516190588 acc 0.9834
epoch 42 loss 0.0014562574457656593 acc 0.9824
epoch 43 loss 0.0014617625859472902 acc 0.9836
epoch 44 loss 0.0013808292479719968 acc 0.982
epoch 45 loss 0.0013890095197595655 acc 0.9822
epoch 46 loss 0.0013333192890509964 acc 0.9824
epoch 47 loss 0.0013446027046162634 acc 0.9828
epoch 48 loss 0.0013261298241280018 acc 0.9838
epoch 49 loss 0.0012730691371485592 acc 0.9838
epoch 50 loss 0.001237526067821309 acc 0.9834
epoch 51 loss 0.001251676408983767 acc 0.9826
epoch 52 loss 0.001246954654250294 acc 0.9835
epoch 53 loss 0.0012459874160215259 acc 0.9833
epoch 54 loss 0.0012467605434823782 acc 0.9832
epoch 55 loss 0.001204301920668222 acc 0.9842
epoch 56 loss 0.0011868744533043356 acc 0.9841
epoch 57 loss 0.0011808259943686425 acc 0.9828
epoch 58 loss 0.0011551039834693075 acc 0.9837
epoch 59 loss 0.0011417385936621576 acc 0.9838
epoch 60 loss 0.0011467943318281323 acc 0.9843
epoch 61 loss 0.001121666819471866 acc 0.9839
epoch 62 loss 0.0011177264652494341 acc 0.9837
epoch 63 loss 0.0010807557727303355 acc 0.9843
epoch 64 loss 0.0010711081289220602 acc 0.9839
epoch 65 loss 0.001092017552461475 acc 0.9832
epoch 66 loss 0.0010759430548828094 acc 0.9836
epoch 67 loss 0.0010322739528585226 acc 0.9839
epoch 68 loss 0.0010456312643131241 acc 0.984
epoch 69 loss 0.001001725327372551 acc 0.9837
epoch 70 loss 0.0009883790271356702 acc 0.985
epoch 71 loss 0.0010107842283556237 acc 0.984
epoch 72 loss 0.000993044696273282 acc 0.9854
epoch 73 loss 0.0009791459570126608 acc 0.9839
epoch 74 loss 0.000999161587296985 acc 0.9847
epoch 75 loss 0.0009655761129036545 acc 0.9839
epoch 76 loss 0.0009520324872154742 acc 0.9848
epoch 77 loss 0.0009752347130514681 acc 0.9844
epoch 78 loss 0.0009236766276927665 acc 0.9844
epoch 79 loss 0.0009360938923433423 acc 0.9844
epoch 80 loss 0.000929834651229903 acc 0.9847
epoch 81 loss 0.0009207719250954688 acc 0.9852
epoch 82 loss 0.0008909699996886775 acc 0.9847
epoch 83 loss 0.0008901959797181189 acc 0.9843
epoch 84 loss 0.0008851136424904689 acc 0.9844
epoch 85 loss 0.0009109237611480057 acc 0.985
epoch 86 loss 0.000905122208641842 acc 0.9843
epoch 87 loss 0.0008388489957712591 acc 0.9852
epoch 88 loss 0.0008793670797394589 acc 0.9845
epoch 89 loss 0.00084733675010968 acc 0.9852
epoch 90 loss 0.0008362198902200907 acc 0.9844
epoch 91 loss 0.0008542443383205682 acc 0.9849
epoch 92 loss 0.0008288438748661429 acc 0.9842
epoch 93 loss 0.0008104488915437832 acc 0.9851
epoch 94 loss 0.0008328196020191535 acc 0.9846
epoch 95 loss 0.000827089523524046 acc 0.9852
epoch 96 loss 0.0008541108882566914 acc 0.9842
epoch 97 loss 0.0008254285475192591 acc 0.9852
epoch 98 loss 0.0008258032443467527 acc 0.986
epoch 99 loss 0.0008159865273954347 acc 0.9854
